"Date","School","PercentPositiveStudentsYearToDate","PercentActiveCovidStudents"
2021-09-10 13:16:04,"Willow Brook Elementary",13.4177215189873,0.759493670886076
2021-09-10 13:16:04,"Woodland Elementary",2.26244343891403,0.678733031674208
2021-09-10 13:16:04,"Jefferson Middle",4.61133069828722,0.395256916996047
2021-09-10 13:16:04,"Robertsville Middle",11.2792297111417,0.550206327372765
2021-09-10 13:16:04,"Oak Ridge High",3.27868852459016,0.327868852459016
2021-09-10 13:16:04,"Secret City Academy",4,0
2021-09-10 13:16:04,"Totals for the District",5.69438754608767,0.512085210979107
2021-09-10 19:16:04,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-10 19:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-10 19:16:04,"Linden Elementary",4.6,0.4
2021-09-10 19:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-10 19:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-10 19:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-10 19:16:04,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-10 19:16:04,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-10 19:16:04,"Secret City Academy",4,0
2021-09-10 19:16:04,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-11 01:16:04,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-11 01:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-11 01:16:04,"Linden Elementary",4.6,0.4
2021-09-11 01:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-11 01:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-11 01:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-11 01:16:04,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-11 01:16:04,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-11 01:16:04,"Secret City Academy",4,0
2021-09-11 01:16:04,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-11 07:16:03,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-11 07:16:03,"Glenwood Elementary",5.2924791086351,0
2021-09-11 07:16:03,"Linden Elementary",4.6,0.4
2021-09-11 07:16:03,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-11 07:16:03,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-11 07:16:03,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-11 07:16:03,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-11 07:16:03,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-11 07:16:03,"Secret City Academy",4,0
2021-09-11 07:16:03,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-11 13:16:03,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-11 13:16:03,"Glenwood Elementary",5.2924791086351,0
2021-09-11 13:16:03,"Linden Elementary",4.6,0.4
2021-09-11 13:16:03,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-11 13:16:03,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-11 13:16:03,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-11 13:16:03,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-11 13:16:03,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-11 13:16:03,"Secret City Academy",4,0
2021-09-11 13:16:03,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-11 19:16:05,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-11 19:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-11 19:16:05,"Linden Elementary",4.6,0.4
2021-09-11 19:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-11 19:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-11 19:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-11 19:16:05,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-11 19:16:05,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-11 19:16:05,"Secret City Academy",4,0
2021-09-11 19:16:05,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-12 07:16:04,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-12 07:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-12 07:16:04,"Linden Elementary",4.6,0.4
2021-09-12 07:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-12 07:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-12 07:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-12 07:16:04,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-12 07:16:04,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-12 07:16:04,"Secret City Academy",4,0
2021-09-12 07:16:04,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-12 13:16:04,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-12 13:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-12 13:16:04,"Linden Elementary",4.6,0.4
2021-09-12 13:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-12 13:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-12 13:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-12 13:16:04,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-12 13:16:04,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-12 13:16:04,"Secret City Academy",4,0
2021-09-12 13:16:04,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-12 19:16:04,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-12 19:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-12 19:16:04,"Linden Elementary",4.6,0.4
2021-09-12 19:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-12 19:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-12 19:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-12 19:16:04,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-12 19:16:04,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-12 19:16:04,"Secret City Academy",4,0
2021-09-12 19:16:04,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-13 01:16:06,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-13 01:16:06,"Glenwood Elementary",5.2924791086351,0
2021-09-13 01:16:06,"Linden Elementary",4.6,0.4
2021-09-13 01:16:06,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-13 01:16:06,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-13 01:16:06,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-13 01:16:06,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-13 01:16:06,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-13 01:16:06,"Secret City Academy",4,0
2021-09-13 01:16:06,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-13 07:16:05,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-13 07:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-13 07:16:05,"Linden Elementary",4.6,0.4
2021-09-13 07:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-13 07:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-13 07:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-13 07:16:05,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-13 07:16:05,"Oak Ridge High",3.27868852459016,0.19672131147541
2021-09-13 07:16:05,"Secret City Academy",4,0
2021-09-13 07:16:05,"Totals for the District",5.69438754608767,0.225317492830807
2021-09-13 13:16:05,"ORS Preschool",2.16216216216216,0.540540540540541
2021-09-13 13:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-13 13:16:05,"Linden Elementary",4.8,0.6
2021-09-13 13:16:05,"Willow Brook Elementary",13.6708860759494,0.506329113924051
2021-09-13 13:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-13 13:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-13 13:16:05,"Robertsville Middle",11.2792297111417,0.137551581843191
2021-09-13 13:16:05,"Oak Ridge High",3.34426229508197,0.19672131147541
2021-09-13 13:16:05,"Secret City Academy",4,0
2021-09-13 13:16:05,"Totals for the District",5.75583777140516,0.266284309709136
2021-09-13 19:16:05,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-13 19:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-13 19:16:05,"Linden Elementary",4.8,0.6
2021-09-13 19:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-13 19:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-13 19:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-13 19:16:05,"Robertsville Middle",11.6918844566713,0.550206327372765
2021-09-13 19:16:05,"Oak Ridge High",3.47540983606557,0.39344262295082
2021-09-13 19:16:05,"Secret City Academy",4,0
2021-09-13 19:16:05,"Totals for the District",5.85825481360098,0.389184760344121
2021-09-14 01:16:05,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-14 01:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-14 01:16:05,"Linden Elementary",4.8,0.6
2021-09-14 01:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-14 01:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-14 01:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-14 01:16:05,"Robertsville Middle",11.6918844566713,0.550206327372765
2021-09-14 01:16:05,"Oak Ridge High",3.47540983606557,0.39344262295082
2021-09-14 01:16:05,"Secret City Academy",4,0
2021-09-14 01:16:05,"Totals for the District",5.85825481360098,0.389184760344121
2021-09-14 07:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-14 07:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-14 07:16:04,"Linden Elementary",4.8,0.6
2021-09-14 07:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-14 07:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-14 07:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-14 07:16:04,"Robertsville Middle",11.6918844566713,0.550206327372765
2021-09-14 07:16:04,"Oak Ridge High",3.47540983606557,0.39344262295082
2021-09-14 07:16:04,"Secret City Academy",4,0
2021-09-14 07:16:04,"Totals for the District",5.85825481360098,0.389184760344121
2021-09-14 13:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-14 13:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-14 13:16:04,"Linden Elementary",4.8,0.6
2021-09-14 13:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-14 13:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-14 13:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-14 13:16:04,"Robertsville Middle",11.6918844566713,0.550206327372765
2021-09-14 13:16:04,"Oak Ridge High",3.47540983606557,0.39344262295082
2021-09-14 13:16:04,"Secret City Academy",4,0
2021-09-14 13:16:04,"Totals for the District",5.85825481360098,0.389184760344121
2021-09-14 19:16:05,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-14 19:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-14 19:16:05,"Linden Elementary",4.8,0.6
2021-09-14 19:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-14 19:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-14 19:16:05,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-14 19:16:05,"Robertsville Middle",11.8294360385144,0.687757909215956
2021-09-14 19:16:05,"Oak Ridge High",3.47540983606557,0.327868852459016
2021-09-14 19:16:05,"Secret City Academy",4,0
2021-09-14 19:16:05,"Totals for the District",5.87873822204015,0.389184760344121
2021-09-15 01:16:06,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-15 01:16:06,"Glenwood Elementary",5.2924791086351,0
2021-09-15 01:16:06,"Linden Elementary",4.8,0.6
2021-09-15 01:16:06,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-15 01:16:06,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-15 01:16:06,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-15 01:16:06,"Robertsville Middle",11.8294360385144,0.687757909215956
2021-09-15 01:16:06,"Oak Ridge High",3.47540983606557,0.327868852459016
2021-09-15 01:16:06,"Secret City Academy",4,0
2021-09-15 01:16:06,"Totals for the District",5.87873822204015,0.389184760344121
2021-09-15 07:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-15 07:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-15 07:16:04,"Linden Elementary",4.8,0.6
2021-09-15 07:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-15 07:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-15 07:16:04,"Jefferson Middle",4.61133069828722,0.263504611330698
2021-09-15 07:16:04,"Robertsville Middle",11.8294360385144,0.687757909215956
2021-09-15 07:16:04,"Oak Ridge High",3.47540983606557,0.327868852459016
2021-09-15 07:16:04,"Secret City Academy",4,0
2021-09-15 07:16:04,"Totals for the District",5.87873822204015,0.389184760344121
2021-09-15 13:16:05,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-15 13:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-15 13:16:05,"Linden Elementary",4.8,0.6
2021-09-15 13:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-15 13:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-15 13:16:05,"Jefferson Middle",4.74308300395257,0.395256916996047
2021-09-15 13:16:05,"Robertsville Middle",11.8294360385144,0.687757909215956
2021-09-15 13:16:05,"Oak Ridge High",3.80327868852459,0.655737704918033
2021-09-15 13:16:05,"Secret City Academy",4,0
2021-09-15 13:16:05,"Totals for the District",6.00163867267513,0.512085210979107
2021-09-15 19:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-15 19:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-15 19:16:04,"Linden Elementary",4.8,0.6
2021-09-15 19:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-15 19:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-15 19:16:04,"Jefferson Middle",4.74308300395257,0.395256916996047
2021-09-15 19:16:04,"Robertsville Middle",11.9669876203576,0.550206327372765
2021-09-15 19:16:04,"Oak Ridge High",3.86885245901639,0.655737704918033
2021-09-15 19:16:04,"Secret City Academy",4,0
2021-09-15 19:16:04,"Totals for the District",6.04260548955346,0.491601802539943
2021-09-16 01:16:05,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-16 01:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-16 01:16:05,"Linden Elementary",4.8,0.6
2021-09-16 01:16:05,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-16 01:16:05,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-16 01:16:05,"Jefferson Middle",4.74308300395257,0.395256916996047
2021-09-16 01:16:05,"Robertsville Middle",11.9669876203576,0.550206327372765
2021-09-16 01:16:05,"Oak Ridge High",3.86885245901639,0.655737704918033
2021-09-16 01:16:05,"Secret City Academy",4,0
2021-09-16 01:16:05,"Totals for the District",6.04260548955346,0.491601802539943
2021-09-16 07:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-16 07:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-16 07:16:04,"Linden Elementary",4.8,0.6
2021-09-16 07:16:04,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-16 07:16:04,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-16 07:16:04,"Jefferson Middle",4.74308300395257,0.395256916996047
2021-09-16 07:16:04,"Robertsville Middle",11.9669876203576,0.550206327372765
2021-09-16 07:16:04,"Oak Ridge High",3.86885245901639,0.655737704918033
2021-09-16 07:16:04,"Secret City Academy",4,0
2021-09-16 07:16:04,"Totals for the District",6.04260548955346,0.491601802539943
2021-09-16 13:16:03,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-16 13:16:03,"Glenwood Elementary",5.2924791086351,0
2021-09-16 13:16:03,"Linden Elementary",4.8,0.6
2021-09-16 13:16:03,"Willow Brook Elementary",13.4177215189873,0.253164556962025
2021-09-16 13:16:03,"Woodland Elementary",2.26244343891403,0.226244343891403
2021-09-16 13:16:03,"Jefferson Middle",4.74308300395257,0.395256916996047
2021-09-16 13:16:03,"Robertsville Middle",11.9669876203576,0.550206327372765
2021-09-16 13:16:03,"Oak Ridge High",3.9344262295082,0.721311475409836
2021-09-16 13:16:03,"Secret City Academy",4,0
2021-09-16 13:16:03,"Totals for the District",6.06308889799263,0.512085210979107
2021-09-16 19:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-16 19:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-16 19:16:04,"Linden Elementary",5,0.6
2021-09-16 19:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-16 19:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-16 19:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-16 19:16:04,"Robertsville Middle",12.1045392022008,0.550206327372765
2021-09-16 19:16:04,"Oak Ridge High",4.0655737704918,0.590163934426229
2021-09-16 19:16:04,"Secret City Academy",4,0
2021-09-16 19:16:04,"Totals for the District",6.14502253174928,0.389184760344121
2021-09-17 01:16:08,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-17 01:16:08,"Glenwood Elementary",5.2924791086351,0
2021-09-17 01:16:08,"Linden Elementary",5,0.6
2021-09-17 01:16:08,"Willow Brook Elementary",13.4177215189873,0
2021-09-17 01:16:08,"Woodland Elementary",2.26244343891403,0
2021-09-17 01:16:08,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-17 01:16:08,"Robertsville Middle",12.1045392022008,0.550206327372765
2021-09-17 01:16:08,"Oak Ridge High",4.0655737704918,0.590163934426229
2021-09-17 01:16:08,"Secret City Academy",4,0
2021-09-17 01:16:08,"Totals for the District",6.14502253174928,0.389184760344121
2021-09-17 07:09:24,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-17 07:09:24,"Glenwood Elementary",5.2924791086351,0
2021-09-17 07:09:24,"Linden Elementary",5,0.6
2021-09-17 07:09:24,"Willow Brook Elementary",13.4177215189873,0
2021-09-17 07:09:24,"Woodland Elementary",2.26244343891403,0
2021-09-17 07:09:24,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-17 07:09:24,"Robertsville Middle",12.1045392022008,0.550206327372765
2021-09-17 07:09:24,"Oak Ridge High",4.0655737704918,0.590163934426229
2021-09-17 07:09:24,"Secret City Academy",4,0
2021-09-17 07:09:24,"Totals for the District",6.14502253174928,0.389184760344121
2021-09-17 07:16:27,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-17 07:16:27,"Glenwood Elementary",5.2924791086351,0
2021-09-17 07:16:27,"Linden Elementary",5,0.6
2021-09-17 07:16:27,"Willow Brook Elementary",13.4177215189873,0
2021-09-17 07:16:27,"Woodland Elementary",2.26244343891403,0
2021-09-17 07:16:27,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-17 07:16:27,"Robertsville Middle",12.1045392022008,0.550206327372765
2021-09-17 07:16:27,"Oak Ridge High",4.0655737704918,0.590163934426229
2021-09-17 07:16:27,"Secret City Academy",4,0
2021-09-17 07:16:27,"Totals for the District",6.14502253174928,0.389184760344121
2021-09-17 13:16:04,"ORS Preschool",2.7027027027027,1.08108108108108
2021-09-17 13:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-17 13:16:04,"Linden Elementary",5.2,0.8
2021-09-17 13:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-17 13:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-17 13:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-17 13:16:04,"Robertsville Middle",12.1045392022008,0.550206327372765
2021-09-17 13:16:04,"Oak Ridge High",4.0655737704918,0.590163934426229
2021-09-17 13:16:04,"Secret City Academy",4,0
2021-09-17 13:16:04,"Totals for the District",6.16550594018845,0.409668168783286
2021-09-17 19:16:04,"ORS Preschool",2.7027027027027,0
2021-09-17 19:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-17 19:16:04,"Linden Elementary",5.2,0.4
2021-09-17 19:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-17 19:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-17 19:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-17 19:16:04,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-17 19:16:04,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-17 19:16:04,"Secret City Academy",4,0
2021-09-17 19:16:04,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-18 01:16:04,"ORS Preschool",2.7027027027027,0
2021-09-18 01:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-18 01:16:04,"Linden Elementary",5.2,0.4
2021-09-18 01:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-18 01:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-18 01:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-18 01:16:04,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-18 01:16:04,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-18 01:16:04,"Secret City Academy",4,0
2021-09-18 01:16:04,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-18 07:16:05,"ORS Preschool",2.7027027027027,0
2021-09-18 07:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-18 07:16:05,"Linden Elementary",5.2,0.4
2021-09-18 07:16:05,"Willow Brook Elementary",13.4177215189873,0
2021-09-18 07:16:05,"Woodland Elementary",2.26244343891403,0
2021-09-18 07:16:05,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-18 07:16:05,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-18 07:16:05,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-18 07:16:05,"Secret City Academy",4,0
2021-09-18 07:16:05,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-18 13:16:05,"ORS Preschool",2.7027027027027,0
2021-09-18 13:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-18 13:16:05,"Linden Elementary",5.2,0.4
2021-09-18 13:16:05,"Willow Brook Elementary",13.4177215189873,0
2021-09-18 13:16:05,"Woodland Elementary",2.26244343891403,0
2021-09-18 13:16:05,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-18 13:16:05,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-18 13:16:05,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-18 13:16:05,"Secret City Academy",4,0
2021-09-18 13:16:05,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-18 19:16:05,"ORS Preschool",2.7027027027027,0
2021-09-18 19:16:05,"Glenwood Elementary",5.2924791086351,0
2021-09-18 19:16:05,"Linden Elementary",5.2,0.4
2021-09-18 19:16:05,"Willow Brook Elementary",13.4177215189873,0
2021-09-18 19:16:05,"Woodland Elementary",2.26244343891403,0
2021-09-18 19:16:05,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-18 19:16:05,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-18 19:16:05,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-18 19:16:05,"Secret City Academy",4,0
2021-09-18 19:16:05,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-19 01:16:03,"ORS Preschool",2.7027027027027,0
2021-09-19 01:16:03,"Glenwood Elementary",5.2924791086351,0
2021-09-19 01:16:03,"Linden Elementary",5.2,0.4
2021-09-19 01:16:03,"Willow Brook Elementary",13.4177215189873,0
2021-09-19 01:16:03,"Woodland Elementary",2.26244343891403,0
2021-09-19 01:16:03,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-19 01:16:03,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-19 01:16:03,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-19 01:16:03,"Secret City Academy",4,0
2021-09-19 01:16:03,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-19 07:16:04,"ORS Preschool",2.7027027027027,0
2021-09-19 07:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-19 07:16:04,"Linden Elementary",5.2,0.4
2021-09-19 07:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-19 07:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-19 07:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-19 07:16:04,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-19 07:16:04,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-19 07:16:04,"Secret City Academy",4,0
2021-09-19 07:16:04,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-19 13:16:04,"ORS Preschool",2.7027027027027,0
2021-09-19 13:16:04,"Glenwood Elementary",5.2924791086351,0
2021-09-19 13:16:04,"Linden Elementary",5.2,0.4
2021-09-19 13:16:04,"Willow Brook Elementary",13.4177215189873,0
2021-09-19 13:16:04,"Woodland Elementary",2.26244343891403,0
2021-09-19 13:16:04,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-19 13:16:04,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-19 13:16:04,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-19 13:16:04,"Secret City Academy",4,0
2021-09-19 13:16:04,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-19 19:16:03,"ORS Preschool",2.7027027027027,0
2021-09-19 19:16:03,"Glenwood Elementary",5.2924791086351,0
2021-09-19 19:16:03,"Linden Elementary",5.2,0.4
2021-09-19 19:16:03,"Willow Brook Elementary",13.4177215189873,0
2021-09-19 19:16:03,"Woodland Elementary",2.26244343891403,0
2021-09-19 19:16:03,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-19 19:16:03,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-19 19:16:03,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-19 19:16:03,"Secret City Academy",4,0
2021-09-19 19:16:03,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-20 01:16:06,"ORS Preschool",2.7027027027027,0
2021-09-20 01:16:06,"Glenwood Elementary",5.2924791086351,0
2021-09-20 01:16:06,"Linden Elementary",5.2,0.4
2021-09-20 01:16:06,"Willow Brook Elementary",13.4177215189873,0
2021-09-20 01:16:06,"Woodland Elementary",2.26244343891403,0
2021-09-20 01:16:06,"Jefferson Middle",4.74308300395257,0.131752305665349
2021-09-20 01:16:06,"Robertsville Middle",12.1045392022008,0.412654745529574
2021-09-20 01:16:06,"Oak Ridge High",4.0655737704918,0.39344262295082
2021-09-20 01:16:06,"Secret City Academy",4,0
2021-09-20 01:16:06,"Totals for the District",6.16550594018845,0.245800901269971
2021-09-20 07:16:02,"ORS Preschool",2.7027027027027,0
2021-09-20 07:16:02,"Glenwood Elementary",5.2924791086351,0
2021-09-20 07:16:02,"Linden Elementary",5.2,0.4
2021-09-20 07:16:02,"Willow Brook Elementary",13.4177215189873,0
2021-09-20 07:16:02,"Woodland Elementary",2.26244343891403,0
